left_x,left_y,right_x,right_y,horizontalRatio,verticalRatio,Centre,Left,Right,Up,Down
511,427,630,420,0.49652173913043474,0.75,0,0,1,1,0
515,459,631,452,0.4875283446712018,0.6862745098039216,0,0,1,1,0
513,481,631,475,0.49707968293700455,0.7140522875816994,0,0,1,1,0
514,507,632,501,0.5027659574468085,0.7222222222222222,0,0,1,1,0
518,525,629,520,0.47404255319148936,0.7361111111111112,0,0,1,1,0
515,532,632,525,0.507717980809345,0.7156862745098038,0,0,1,1,0
518,560,632,552,0.5091304347826087,0.7140522875816994,0,0,1,1,0
515,565,631,558,0.49340425531914894,0.7222222222222222,0,0,1,1,0
514,569,632,563,0.5027659574468085,0.7105263157894737,0,0,1,1,0
516,569,632,562,0.5091185410334347,0.7222222222222222,0,0,1,1,0
517,563,636,554,0.49313186813186816,0.7222222222222222,0,0,1,1,0
518,555,637,549,0.49264705882352944,0.72953216374269,0,0,1,1,0
519,543,637,537,0.48652173913043484,0.7352941176470589,0,0,1,1,0
523,534,638,526,0.5238970588235294,0.7105263157894737,0,0,1,1,0
521,517,639,514,0.4929015084294587,0.775,0,0,1,1,0
525,515,640,507,0.5140425531914894,0.7434640522875817,0,0,1,1,0
527,513,637,505,0.490613266583229,0.763157894736842,0,0,1,1,0
523,500,642,494,0.48136645962732916,0.7434640522875817,0,0,1,1,0
522,446,639,439,0.5134803921568627,0.6671052631578948,0,0,1,1,0
524,422,641,413,0.5177127454755487,0.6578947368421053,0,0,1,1,0
521,393,639,386,0.48662131519274376,0.7058823529411764,0,0,1,1,0
518,329,639,320,0.5030637254901961,0.7032163742690059,0,0,1,1,0
519,297,641,289,0.5171122994652406,0.6909090909090909,0,0,1,1,0
516,277,636,271,0.44528301886792454,0.725,0,0,1,1,0
514,223,636,216,0.45675770308123254,0.7071428571428571,0,0,1,1,0
518,210,641,205,0.462595167163191,0.7309523809523809,0,0,1,1,0
518,198,643,192,0.4497397527651269,0.7368421052631579,0,0,1,1,0
515,179,641,173,0.4443892750744787,0.7309523809523809,0,0,1,1,0
515,165,641,157,0.43417070217917675,0.7083333333333334,0,0,1,1,0
514,151,643,144,0.43417070217917675,0.733201581027668,0,0,1,1,0
512,133,641,124,0.43790446841294295,0.717391304347826,0,0,1,1,0
512,129,642,119,0.43040238450074514,0.7272727272727273,0,0,1,1,0
512,125,643,114,0.4303571428571429,0.7291666666666667,0,0,1,1,0
513,139,643,129,0.4303571428571429,0.7,0,0,1,1,0
512,154,640,146,0.4303571428571429,0.6887351778656126,0,0,1,1,0
511,167,640,159,0.4278416347381865,0.6887351778656126,0,0,1,1,0
513,179,639,172,0.4510357815442561,0.7435064935064934,0,0,1,1,0
517,186,641,180,0.44030579050097596,0.7380952380952381,0,0,1,1,0
517,218,640,211,0.446953781512605,0.743421052631579,0,0,1,1,0
517,265,643,257,0.4929193899782135,0.7,0,0,1,1,0
517,289,641,280,0.49750445632798573,0.6833333333333333,0,0,1,1,0
514,302,636,294,0.4804131054131054,0.7,0,0,1,1,0
521,327,642,320,0.5230188679245282,0.6842105263157895,0,0,1,1,0
522,338,644,333,0.5170370370370371,0.7434640522875817,0,0,1,1,0
521,346,645,340,0.502723311546841,0.7,0,0,1,1,0
527,356,648,351,0.5431749622926093,0.6842105263157895,0,0,1,1,0
529,365,649,360,0.5424528301886793,0.72953216374269,0,0,1,1,0
533,342,654,340,0.5176282051282051,0.7434640522875817,0,0,1,1,0
530,342,654,344,0.49652173913043474,0.6992481203007519,0,0,1,1,0
529,350,649,346,0.4822222222222222,0.72953216374269,0,0,1,1,0
533,372,649,358,0.47652173913043483,0.75,0,0,1,1,0
542,379,656,367,0.4867424242424242,0.7244582043343653,0,0,1,1,0
558,392,667,376,0.509469696969697,0.6499999999999999,0,0,1,1,0
566,394,675,381,0.5031431334622825,0.6861111111111111,0,0,1,1,0
572,398,679,386,0.515079365079365,0.6666666666666667,0,0,1,1,0
573,401,681,390,0.5196687370600415,0.75,0,0,1,1,0
575,400,681,391,0.5315734989648033,0.75,0,0,1,1,0
571,395,676,385,0.5212450592885376,0.630718954248366,0,0,1,1,0
554,384,661,376,0.5033914728682171,0.6584967320261439,0,0,1,1,0
539,372,649,365,0.4858980702622464,0.7352941176470589,0,0,1,1,0
536,376,649,364,0.5031055900621118,0.75,0,0,1,1,0
529,370,643,361,0.5041666666666667,0.75,0,0,1,1,0
513,363,631,353,0.4834558823529412,0.7352941176470589,0,0,1,1,0
503,353,623,341,0.49300831443688586,0.6934210526315789,0,0,1,1,0
494,337,620,328,0.47843665768194066,0.6671052631578948,0,0,1,1,0
494,344,612,335,0.5793269230769231,0.95,0,0,1,1,0
471,335,593,327,0.3333333333333333,1.05,0,0,1,1,0
464,326,606,315,0.5150166852057843,0.6428571428571428,0,0,1,1,0
452,321,599,310,0.4828125,0.6669960474308301,0,0,1,1,0
444,319,594,308,0.5105922002888782,0.6306818181818181,0,0,1,1,0
438,318,591,307,0.4873626373626374,0.6276923076923078,0,0,1,1,0
435,319,586,307,0.4986607142857143,0.6153846153846154,0,0,1,1,0
431,323,583,309,0.4664564943253468,0.6661538461538461,0,0,1,1,0
434,321,581,310,0.4445259042033236,0.66,0,0,1,1,0
434,319,583,305,0.4639249639249639,0.6346153846153846,0,0,1,1,0
437,305,585,293,0.46737938596491224,0.698051948051948,0,0,1,1,0
434,298,586,281,0.470871449205585,0.6533333333333333,0,0,1,1,0
426,291,583,270,0.4494505494505494,0.6481481481481481,0,0,1,1,0
438,279,593,259,0.4440993788819876,0.6458333333333333,0,0,1,1,0
470,269,618,267,0.4520656779661017,0.4845238095238095,0,0,1,1,0
491,282,636,279,0.42638204707170224,0.6921052631578948,0,0,1,1,0
516,293,650,293,0.49224021592442646,0.7222222222222222,0,0,1,1,0
517,311,648,308,0.4869505494505495,0.72953216374269,0,0,1,1,0
517,332,643,324,0.49195447409733123,0.7222222222222222,0,0,1,1,0
517,347,639,334,0.4967948717948718,0.7105263157894737,0,0,1,1,0
524,353,642,340,0.5033359497645212,0.6921052631578948,0,0,1,1,0
527,348,644,341,0.5072727272727273,0.675,0,0,1,1,0
530,348,648,339,0.5274509803921569,0.6833333333333333,0,0,1,1,0
522,354,641,337,0.5136402387041774,0.675,0,0,1,1,0
504,365,619,337,0.43148936170212765,0.6607142857142857,0,0,1,1,0
462,350,575,337,0.5080213903743316,0.75,0,0,1,1,0
437,341,554,338,0.4995898277276456,0.7777777777777778,0,0,1,1,0
428,348,548,334,0.5,0.6904761904761905,0,0,1,1,0
436,359,556,337,0.4283713485394157,0.75,0,0,1,1,0
453,356,574,341,0.4095744680851064,0.8395833333333333,0,0,1,1,0
479,342,609,328,0.5044281863688872,0.75,0,0,1,1,0
498,326,626,322,0.4984615384615384,0.75,0,0,1,1,0
516,320,643,318,0.4598594154642989,0.7058823529411765,0,0,1,1,0
530,317,654,320,0.47932263814616755,0.7032163742690059,0,0,1,1,0
537,318,661,317,0.49388111888111885,0.6842105263157895,0,0,1,1,0
546,313,669,314,0.489126559714795,0.6944444444444444,0,0,1,1,0
559,308,687,311,0.4933566433566433,0.6095238095238096,0,0,1,1,0
572,301,699,309,0.511204481792717,0.65,0,0,1,1,0
583,296,708,312,0.5433436532507739,0.6666666666666666,0,0,1,1,0
586,296,710,315,0.5670175438596492,0.6904761904761905,0,0,1,1,0
583,298,707,313,0.5582456140350878,0.6833333333333333,0,0,1,1,0
573,298,698,313,0.5482456140350878,0.6442687747035574,0,0,1,1,0
562,299,686,311,0.5541795665634675,0.6225296442687747,0,0,1,1,0
551,302,674,310,0.5535714285714286,0.6921052631578948,0,0,1,1,0
543,303,665,309,0.5167857142857143,0.7,0,0,1,1,0
533,305,654,308,0.5022675736961452,0.7222222222222222,0,0,1,1,0
522,306,643,306,0.5303388494877856,0.7140522875816994,0,0,1,1,0
511,311,629,309,0.4655612244897959,0.7368421052631579,0,0,1,1,0
504,316,621,312,0.4782608695652174,0.763157894736842,0,0,1,1,0
501,317,626,309,0.510441292356186,0.7105263157894737,0,0,1,1,0
508,327,628,310,0.5077777777777778,0.6742424242424242,0,0,1,1,0
505,339,621,315,0.4558490566037736,0.7104743083003953,0,0,1,1,0
490,351,611,319,0.4829009433962264,0.7071428571428571,0,0,1,1,0
488,358,604,322,0.5182608695652173,0.6853002070393375,0,0,1,1,0
493,366,605,328,0.4857954545454546,0.7095238095238096,0,0,1,1,0
496,342,612,333,0.5162306201550388,0.695046439628483,0,0,1,1,0
537,376,640,354,0.47619047619047616,0.80625,0,0,1,1,0
544,373,646,355,0.46561108362196935,0.7777777777777778,0,0,1,1,0
547,367,651,351,0.47632575757575757,0.7941176470588235,0,0,1,1,0
549,355,660,342,0.5386904761904762,0.78125,0,0,1,1,0
551,355,663,342,0.5403628117913832,0.7140522875816994,0,0,1,1,0
542,363,661,350,0.4962453066332916,0.6842105263157894,0,0,1,1,0
537,372,656,358,0.5075086638428956,0.6516290726817042,0,0,1,1,0
528,371,653,359,0.487012987012987,0.6345238095238095,0,0,1,1,0
528,374,647,358,0.49961494031574893,0.90625,0,0,1,1,0
522,357,650,347,0.47450822962665595,0.6944444444444444,0,0,1,1,0
524,353,651,342,0.5057142857142857,0.6499999999999999,0,0,1,1,0
528,352,653,339,0.5125243981782693,0.6287878787878788,0,0,1,1,0
532,348,657,337,0.5170278637770898,0.6277056277056277,0,0,1,1,0
538,339,665,334,0.48726851851851855,0.684640522875817,0,0,1,1,0
561,343,684,336,0.6214285714285714,0.6568627450980392,0,0,1,1,0
582,333,704,337,0.6435992578849722,0.5179738562091504,0,0,1,1,0
603,329,724,340,0.5752314814814815,0.5833333333333333,0,0,1,1,0
625,318,742,341,0.5857142857142856,0.5671052631578948,0,0,1,1,0
641,319,761,341,0.58125,0.5476190476190477,0,0,1,1,0
660,309,775,339,0.5767263427109974,0.5921052631578947,0,0,1,1,0
680,306,798,346,0.5821513002364067,0.5378787878787878,0,0,1,1,0
697,307,814,354,0.5629629629629629,0.5934065934065934,0,0,1,1,0
695,308,812,355,0.5664251207729469,0.6162962962962963,0,0,1,1,0
680,308,797,350,0.5627563576702215,0.6325757575757576,0,0,1,1,0
656,309,772,344,0.5743589743589743,0.6515151515151515,0,0,1,1,0
634,308,751,340,0.5950854700854701,0.6515151515151515,0,0,1,1,0
585,311,703,328,0.5275919732441472,0.6944444444444444,0,0,1,1,0
563,316,681,323,0.5131682389937107,0.7032163742690059,0,0,1,1,0
528,314,650,315,0.48727576136837714,0.7434640522875817,0,0,1,1,0
505,311,627,308,0.5042962356792144,0.736842105263158,0,0,1,1,0
485,319,607,306,0.513911620294599,0.6921052631578948,0,0,1,1,0
465,323,589,309,0.5227272727272727,0.7184210526315788,0,0,1,1,0
455,338,577,311,0.47792207792207786,0.7114624505928854,0,0,1,1,0
449,343,569,312,0.5012755102040817,0.6603260869565217,0,0,1,1,0
445,344,565,313,0.49610389610389605,0.6897233201581028,0,0,1,1,0
442,345,561,316,0.5005681818181817,0.6739130434782609,0,0,1,1,0
438,349,556,319,0.5017688679245282,0.6818181818181819,0,0,1,1,0
422,345,538,321,0.5066981875492513,0.7207792207792207,0,0,1,1,0
410,352,522,319,0.5215686274509803,0.6904761904761905,0,0,1,1,0
393,352,501,326,0.5430663221360895,0.7093301435406698,0,0,1,1,0
382,364,491,329,0.5025157232704403,0.7049689440993789,0,0,1,1,0
383,356,493,329,0.5387612797374898,0.717391304347826,0,0,1,1,0
393,353,503,327,0.5401968826907302,0.698051948051948,0,0,1,1,0
408,358,522,325,0.4903846153846154,0.7321428571428572,0,0,1,1,0
442,344,563,328,0.5147058823529411,0.7105263157894737,0,0,1,1,0
459,344,584,331,0.4671474358974359,0.6213450292397661,0,0,1,1,0
479,340,601,332,0.4847169811320755,0.6047794117647058,0,0,1,1,0
494,336,619,331,0.44936465152098576,0.53125,0,0,1,1,0
525,333,645,332,0.5184615384615384,0.3421052631578947,0,0,1,1,0
545,328,668,334,0.49862637362637363,0.41950464396284826,0,0,1,1,0
497,348,626,334,0.45884615384615385,0.8666666666666667,0,0,1,0,1
511,348,639,337,0.48005698005698005,0.80625,0,0,1,0,1
508,347,638,337,0.4830188679245283,0.8333333333333334,0,0,1,0,1
508,348,638,336,0.47789661319073085,0.78125,0,0,1,0,1
513,348,643,337,0.4645969498910676,0.7729166666666667,0,0,1,0,1
525,346,655,336,0.4934640522875817,0.80625,0,0,1,0,1
535,340,670,339,0.45879120879120877,0.7279411764705883,0,0,1,0,1
557,334,685,346,0.5185185185185186,0.775,0,0,1,0,1
562,333,691,351,0.537037037037037,0.6944444444444444,0,0,1,0,1
556,336,685,351,0.5549019607843138,0.7352941176470589,0,0,1,0,1
551,338,678,348,0.5321350762527233,0.775,0,0,1,0,1
543,339,670,342,0.5077777777777778,0.8285714285714285,0,0,1,0,1
535,341,663,338,0.47851851851851857,0.8,0,0,1,0,1
521,344,650,329,0.4688057040998217,0.7555147058823529,0,0,1,0,1
514,348,640,324,0.4674624566807855,0.7990196078431373,0,0,1,0,1
507,358,632,322,0.4559294871794872,0.8157894736842105,0,0,1,0,1
498,361,624,322,0.44555694618272845,0.8888888888888888,0,0,1,0,1
499,372,619,326,0.4632352941176471,0.7196969696969697,0,0,1,0,1
503,359,624,324,0.40555555555555556,0.8961988304093567,0,0,1,0,1
514,358,642,325,0.44782441278398155,0.8184210526315789,0,0,1,0,1
528,350,657,325,0.4896411394746578,0.9379084967320261,0,0,1,0,1
539,347,670,330,0.41471698113207545,0.8768382352941176,0,0,1,0,1
564,350,695,337,0.42779390420899854,0.8705882352941177,0,0,1,0,1
586,359,719,342,0.4571977638015374,0.7555147058823529,0,0,1,0,1
611,358,744,343,0.41666666666666663,0.8375,0,0,1,0,1
630,360,761,343,0.4547930283224401,0.8125,0,0,1,0,1
632,358,764,342,0.4645969498910676,0.875,0,0,1,0,1
636,355,762,340,0.5345368916797488,1.0294117647058822,0,0,1,0,1
632,355,762,337,0.4935849056603774,0.8070175438596491,0,0,1,0,1
632,362,762,339,0.48366013071895425,0.7280701754385965,0,0,1,0,1
629,365,760,345,0.4730188679245283,0.7696078431372549,0,0,1,0,1
625,365,751,344,0.45818327330932374,0.8125,0,0,1,0,1
600,365,730,347,0.4659222179437813,0.8562091503267973,0,0,1,0,1
569,372,694,349,0.46851851851851856,0.75,0,0,1,0,1
544,367,670,346,0.4592307692307692,0.7696078431372549,0,0,1,0,1
518,367,643,348,0.47756410256410253,0.7729166666666667,0,0,1,0,1
504,371,632,352,0.4830188679245283,0.7867647058823529,0,0,1,0,1
493,370,619,351,0.45858343337334934,0.7401960784313726,0,0,1,0,1
474,366,599,346,0.4829277864992151,0.7647058823529411,0,0,1,0,1
463,362,589,348,0.5430283224400871,0.9210526315789473,0,0,1,0,1
444,373,571,352,0.4945573294629898,0.7647058823529411,0,0,1,0,1
442,370,564,352,0.48191823899371067,0.8125,0,0,1,0,1
439,373,565,352,0.49313186813186816,0.7638888888888888,0,0,1,0,1
439,370,565,349,0.49254317111459966,0.75,0,0,1,0,1
442,366,567,346,0.4930188679245283,0.7647058823529411,0,0,1,0,1
451,370,577,350,0.4830188679245283,0.7647058823529411,0,0,1,0,1
461,369,588,349,0.49653446284174046,0.7450980392156863,0,0,1,0,1
457,353,594,345,0.39925925925925926,0.8611111111111112,0,0,1,0,1
474,372,601,352,0.4492307692307692,0.7777777777777778,0,0,1,0,1
488,372,615,351,0.49245283018867925,0.7352941176470589,0,0,1,0,1
485,355,617,344,0.46022937476877546,0.9692982456140351,0,0,1,0,1
493,368,620,350,0.46884615384615386,0.8125,0,0,1,0,1
492,375,621,359,0.4822303921568627,0.7696078431372549,0,0,1,0,1
494,383,622,370,0.4785914365746299,0.8611111111111112,0,0,1,0,1
497,385,625,373,0.46961538461538466,0.8375,0,0,1,0,1
496,380,626,368,0.472723704866562,0.8125,0,0,1,0,1
498,378,626,364,0.47358490566037736,0.7867647058823529,0,0,1,0,1
499,370,625,353,0.47331240188383045,0.7002923976608187,0,0,1,0,1
499,347,624,336,0.48727576136837714,0.8841911764705883,0,0,1,0,1
504,341,627,326,0.48956628477905073,0.7941176470588236,0,0,1,0,1
507,320,629,310,0.5047826086956522,0.8605769230769231,0,0,1,0,1
508,316,629,302,0.49247491638795987,0.78125,0,0,1,0,1
504,315,624,299,0.49318181818181817,0.8833333333333333,0,0,1,0,1
499,316,618,306,0.5637254901960784,0.8904761904761904,0,0,1,0,1
497,332,617,313,0.5137254901960784,0.7242647058823529,0,0,1,0,1
493,337,612,314,0.5154682274247492,0.78125,0,0,1,0,1
490,337,608,314,0.5311111111111111,0.7352941176470589,0,0,1,0,1
481,342,598,314,0.49,0.7881944444444444,0,0,1,0,1
472,350,587,314,0.49111111111111116,0.7333333333333334,0,0,1,0,1
456,365,567,320,0.4897450110864745,0.736842105263158,0,0,1,0,1
452,364,566,320,0.46453900709219853,0.8157894736842105,0,0,1,0,1
454,362,569,322,0.49829931972789115,0.8055555555555556,0,0,1,0,1
460,368,573,323,0.4346938775510204,0.7380952380952381,0,0,1,0,1
464,357,584,323,0.4777365491651206,0.9666666666666667,0,0,1,0,1
481,354,597,323,0.48536789297658867,0.7881944444444444,0,0,1,0,1
490,346,613,326,0.47450822962665595,0.8143382352941176,0,0,1,0,1
505,341,627,327,0.49058919803600654,0.8375,0,0,1,0,1
515,338,638,330,0.49957374254049447,0.8873626373626373,0,0,1,0,1
524,336,648,336,0.4659991656236963,0.8846153846153846,0,0,1,0,1
533,337,661,343,0.5196540880503144,0.8159340659340659,0,0,1,0,1
542,336,669,346,0.5160256410256411,0.8159340659340659,0,0,1,0,1
544,340,672,347,0.5080769230769231,0.7261904761904762,0,0,1,0,1
542,351,669,355,0.5122549019607843,0.8012820512820513,0,0,1,0,1
541,355,665,356,0.5128676470588236,0.9090909090909091,0,0,1,0,1
543,360,664,359,0.5070294784580499,0.9090909090909091,0,0,1,0,1
548,366,666,363,0.5125,0.9545454545454546,0,0,1,0,1
554,369,668,368,0.48656330749354004,0.9545454545454546,0,0,1,0,1
560,374,670,375,0.5204134366925065,1.0071428571428571,0,0,1,0,1
565,388,671,382,0.5139534883720931,0.9090909090909092,0,0,1,0,1
589,393,693,385,0.531902206320811,0.9166666666666667,0,0,1,0,1
588,390,692,384,0.5283882783882784,0.9507575757575757,0,0,1,0,1
582,389,687,380,0.5031976744186046,0.7794871794871795,0,0,1,0,1
572,386,679,377,0.4965909090909091,0.8365384615384616,0,0,1,0,1
565,377,673,371,0.5267947421638017,1.0416666666666667,0,0,1,0,1
556,378,673,369,0.515263644773358,0.8452380952380952,0,0,1,0,1
551,376,673,366,0.5027659574468085,0.8131868131868132,0,0,1,0,1
542,371,671,363,0.47689641894493645,0.848901098901099,0,0,1,0,1
530,369,666,358,0.47870879120879123,0.7747252747252746,0,0,1,0,1
522,365,664,355,0.4748989218328841,0.7461538461538462,0,0,1,0,1
513,360,663,349,0.4714285714285714,0.7571428571428571,0,0,1,0,1
505,356,662,344,0.4760536398467433,0.7395833333333333,0,0,1,0,1
503,349,662,341,0.47764530551415796,0.85,0,0,1,0,1
501,353,662,341,0.47414880201765447,0.7729166666666667,0,0,1,0,1
504,351,663,337,0.45320512820512826,0.7124183006535948,0,0,1,0,1
508,346,669,336,0.43895781637717124,0.8084795321637427,0,0,1,0,1
517,343,676,333,0.45006305170239597,0.78125,0,0,1,0,1
519,341,671,330,0.45682001614205003,0.80625,0,0,1,0,1
518,340,667,327,0.46057094403617865,0.80625,0,0,1,0,1
517,334,665,319,0.4519502543810062,0.7280701754385965,0,0,1,0,1
520,314,661,301,0.40804597701149425,0.7647058823529411,0,0,1,0,1
528,295,666,283,0.4684065934065934,0.7784313725490195,0,0,1,0,1
533,280,665,267,0.4680926916221034,0.8041666666666667,0,0,1,0,1
533,278,662,265,0.4909090909090909,0.8564102564102565,0,0,1,0,1
533,279,660,268,0.4880769230769231,0.8973214285714286,0,0,1,0,1
529,282,660,272,0.49653446284174046,0.9625,0,0,1,0,1
553,308,677,292,0.5056089743589743,0.848901098901099,0,0,1,0,1
569,316,692,298,0.4545264914476429,0.8258928571428572,0,0,1,0,1
593,321,715,305,0.4632352941176471,0.9855769230769231,0,0,1,0,1
627,325,750,304,0.43666666666666665,1.025,0,0,1,0,1
675,326,793,307,0.5878723404255319,1.0105042016806722,0,0,1,0,1
663,341,781,315,0.4950113378684807,0.8020833333333333,0,0,1,0,1
647,342,763,317,0.4393864423552697,0.84375,0,0,1,0,1
612,342,729,317,0.5289945765540258,0.8928571428571428,0,0,1,0,1
596,345,710,315,0.4789244186046512,0.78125,0,0,1,0,1
593,308,720,313,0.43478260869565216,0.6538461538461539,0,0,1,0,1
603,342,721,317,0.5282608695652173,0.7941176470588236,0,0,1,0,1
583,343,702,321,0.45777591973244147,0.8731617647058824,0,0,1,0,1
564,348,687,326,0.5071070234113713,0.7941176470588236,0,0,1,0,1
541,349,664,330,0.5012274959083469,0.9333333333333333,0,0,1,0,1
512,349,634,332,0.4856521739130435,0.8666666666666667,0,0,1,0,1
496,345,621,331,0.5170614211160176,0.9270833333333333,0,0,1,0,1
493,350,618,333,0.4871794871794872,0.8333333333333333,0,0,1,0,1
481,348,608,333,0.4620676100628931,0.8,0,0,1,0,1
461,349,589,335,0.48637820512820507,0.8261904761904761,0,0,1,0,1
447,350,573,336,0.5007861635220126,0.8261904761904761,0,0,1,0,1
443,349,571,334,0.4842047930283225,0.8952380952380952,0,0,1,0,1
446,353,573,336,0.5032679738562091,0.8564102564102565,0,0,1,0,1
446,351,574,334,0.5030188679245283,0.7908653846153846,0,0,1,0,1
446,353,574,335,0.502723311546841,0.7261029411764706,0,0,1,0,1
446,352,573,335,0.5070370370370371,0.7729166666666667,0,0,1,0,1
448,352,575,336,0.5027472527472527,0.8303571428571428,0,0,1,0,1
453,336,579,327,0.49058919803600654,0.8452380952380952,0,0,1,0,1
459,324,586,315,0.5160256410256411,0.8261904761904761,0,0,1,0,1
465,320,590,314,0.4776665383134386,0.8516483516483516,0,0,1,0,1
468,331,597,326,0.5081391046984831,0.8516483516483516,0,0,1,0,1
468,339,599,335,0.4934640522875817,0.8869047619047619,0,0,1,0,1
467,370,598,369,0.43723776223776223,0.8375,0,0,1,0,1
470,412,600,412,0.47884615384615387,0.9230769230769231,0,0,1,0,1
470,446,596,445,0.4383904505198306,0.861904761904762,0,0,1,0,1
471,479,599,480,0.4674624566807855,0.8571428571428571,0,0,1,0,1
476,485,603,485,0.5077777777777778,0.9356617647058824,0,0,1,0,1
476,484,604,480,0.4984615384615384,0.8214285714285714,0,0,1,0,1
475,480,602,478,0.4913522012578616,0.8846153846153846,0,0,1,0,1
475,470,603,463,0.5017688679245282,0.8131868131868132,0,0,1,0,1
476,450,605,444,0.4967948717948718,0.8452380952380952,0,0,1,0,1
473,434,601,428,0.4429327286470144,0.7571428571428571,0,0,1,0,1
467,363,598,357,0.4362745098039216,0.78125,0,0,1,0,1
468,331,602,322,0.49679144385026736,0.7857142857142857,0,0,1,0,1
461,291,597,282,0.4639355742296919,0.75,0,0,1,0,1
461,272,595,264,0.4660839160839161,0.8285714285714285,0,0,1,0,1
460,263,598,256,0.48824892419728566,0.8095238095238095,0,0,1,0,1
458,261,595,255,0.4826248313090418,0.7928571428571429,0,0,1,0,1
458,296,592,289,0.47860962566844917,0.8397435897435898,0,0,1,0,1
455,295,588,288,0.5061813186813187,0.7571428571428571,0,0,1,0,1
457,287,588,278,0.4918181818181818,0.8564102564102565,0,0,1,0,1
463,276,586,267,0.4744496855345912,0.8901098901098901,0,0,1,0,1
468,271,589,263,0.48410518053375196,0.9258241758241759,0,0,1,0,1
480,280,601,270,0.4878706199460916,0.8348214285714286,0,0,1,0,1
487,295,609,287,0.5024401064773736,0.9198717948717949,0,0,1,0,1
485,309,608,301,0.5044642857142857,0.8564102564102565,0,0,1,0,1
482,331,601,321,0.4727659574468085,0.8214285714285714,0,0,1,0,1
479,345,599,337,0.5027659574468085,0.8516483516483516,0,0,1,0,1
478,359,598,347,0.4942602040816326,0.8131868131868132,0,0,1,0,1
478,360,599,349,0.5146683673469388,0.8461538461538461,0,0,1,0,1
476,355,598,342,0.5042857142857142,0.8261904761904761,0,0,1,0,1
475,338,596,327,0.4647826086956522,0.8041666666666667,0,0,1,0,1
472,310,595,303,0.4956521739130435,0.8214285714285714,0,0,1,0,1
473,302,595,292,0.5168269230769231,0.8,0,0,1,0,1
472,297,593,288,0.47331240188383045,0.8571428571428571,0,0,1,0,1
470,291,595,283,0.5024509803921569,0.9226190476190477,0,0,1,0,1
476,286,604,281,0.4830188679245283,0.8261904761904761,0,0,1,0,1
484,278,614,286,0.4830188679245283,0.7980769230769231,0,0,1,0,1
492,274,622,290,0.4983351831298557,0.7279411764705883,0,0,1,0,1
504,272,637,296,0.5348148148148149,0.7361111111111112,0,0,1,0,1
513,274,650,298,0.568082788671024,0.78125,0,0,1,0,1
509,276,640,299,0.5218867924528302,0.7573529411764706,0,0,1,0,1
494,283,631,300,0.5508241758241759,0.8516483516483516,0,0,1,0,1
480,286,613,296,0.534074074074074,0.8397435897435898,0,0,1,0,1
462,293,589,295,0.4871794871794872,0.74375,0,0,1,0,1
445,299,571,292,0.47181372549019607,0.8397435897435898,0,0,1,0,1
431,304,556,290,0.4724264705882353,0.8333333333333334,0,0,1,0,1
415,312,538,289,0.4642857142857143,0.7558479532163742,0,0,1,0,1
404,313,525,288,0.49233490566037735,0.7990196078431373,0,0,1,0,1
392,311,511,291,0.467482938578884,0.8235294117647058,0,0,1,0,1
391,308,508,294,0.5053191489361701,0.788888888888889,0,0,1,0,1
396,325,509,299,0.46111111111111114,0.8284313725490196,0,0,1,0,1
398,326,510,306,0.4722222222222222,0.8708333333333333,0,0,1,0,1
398,310,509,312,0.5307486631016043,0.8285714285714285,0,0,1,0,1
403,346,514,329,0.4476744186046512,0.8333333333333334,0,0,1,0,1
417,364,525,344,0.4642857142857143,0.8928571428571428,0,0,1,0,1
427,374,538,351,0.4965363681345869,0.7173202614379085,0,0,1,0,1
434,372,543,353,0.49810606060606055,0.8125,0,0,1,0,1
436,346,552,343,0.4833629103815439,0.7952380952380952,0,0,1,0,1
446,353,562,337,0.4962121212121212,0.8261904761904761,0,0,1,0,1
449,344,568,327,0.5073913043478261,0.7867647058823529,0,0,1,0,1
449,321,573,311,0.45304347826086955,0.8873626373626373,0,0,1,0,1
457,311,582,299,0.4856070087609512,0.8375,0,0,1,0,1
460,297,588,284,0.4823390894819466,0.7401960784313726,0,0,1,0,1
462,286,590,276,0.49703703703703705,0.8293269230769231,0,0,1,0,1
459,285,590,275,0.49703703703703705,0.9226190476190477,0,0,1,0,1
456,285,587,277,0.47860962566844917,0.80625,0,0,1,0,1
452,284,585,274,0.49679144385026736,0.8303571428571428,0,0,1,0,1
446,290,576,277,0.4818181818181818,0.8809523809523809,0,0,1,0,1
445,291,573,278,0.5003779289493575,0.8516483516483516,0,0,1,0,1
448,294,572,282,0.42708333333333337,0.9226190476190477,0,0,1,0,1
450,301,579,288,0.5024528301886793,0.7794871794871795,0,0,1,0,1
447,299,572,287,0.4835849056603774,0.7326388888888888,0,0,1,0,1
452,306,577,291,0.4756944444444444,0.7849264705882353,0,0,1,0,1
513,310,639,294,0.4871005005775895,0.8564102564102565,0,0,1,0,1
527,310,651,298,0.49264705882352944,0.7571428571428571,0,0,1,0,1
532,312,658,301,0.4962453066332916,0.7904761904761906,0,0,1,0,1
538,315,665,303,0.49859943977591037,0.8261904761904761,0,0,1,0,1
539,313,665,302,0.49254317111459966,0.8516483516483516,0,0,1,0,1
542,314,669,303,0.47846153846153844,0.8516483516483516,0,0,1,0,1
551,315,680,304,0.4830188679245283,0.8512820512820514,0,0,1,0,1
570,318,698,304,0.47358490566037736,0.8261904761904761,0,0,1,0,1
